Desc	Family ID	S_dalli	E_babai	V_penis	S_velum	T_virginea	A_californica	C_concholepas	H_cracherodii	D_sirenkoi	V_oligotropha	L_scabra	C_septemvalvis	S_philippinensis	N_pompilius	N_megatrapezata	L_anatina	S_atlantica	A_discrepans	P_vernedei	O_vulgaris
(null)	OG0002453	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	OG0002454	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
(null)	OG0002455	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002456	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002457	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
(null)	OG0002458	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
(null)	OG0002459	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
(null)	OG0002460	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0002461	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	OG0002462	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2
(null)	OG0002463	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
(null)	OG0002464	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
(null)	OG0002465	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0
(null)	OG0002466	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
(null)	OG0002467	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002468	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0002469	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1
(null)	OG0002470	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
(null)	OG0002471	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0
(null)	OG0002472	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002473	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
(null)	OG0002474	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002475	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002476	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
(null)	OG0002477	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
(null)	OG0002478	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
(null)	OG0002479	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1
(null)	OG0002480	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0002481	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002482	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002483	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	OG0002484	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0
(null)	OG0002485	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002486	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
(null)	OG0002487	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002488	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
(null)	OG0002489	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0002490	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002491	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002492	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	OG0002493	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0
(null)	OG0002494	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002495	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002496	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002497	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
(null)	OG0002498	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0002499	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1
(null)	OG0002500	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002501	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
(null)	OG0002502	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
(null)	OG0002503	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002504	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002505	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
(null)	OG0002506	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1
(null)	OG0002507	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
(null)	OG0002508	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
(null)	OG0002509	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0
(null)	OG0002510	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002511	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002512	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002513	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
(null)	OG0002514	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
(null)	OG0002515	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0
(null)	OG0002516	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0
(null)	OG0002517	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002518	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
(null)	OG0002519	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1
(null)	OG0002520	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0002521	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002522	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1
(null)	OG0002523	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002524	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002525	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002526	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002527	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002528	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	OG0002529	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
(null)	OG0002530	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
(null)	OG0002531	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0
(null)	OG0002532	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	OG0002533	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
(null)	OG0002534	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0
(null)	OG0002535	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
(null)	OG0002536	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0
(null)	OG0002537	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002538	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
(null)	OG0002539	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
(null)	OG0002540	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002541	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
(null)	OG0002542	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1
(null)	OG0002543	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
(null)	OG0002544	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
(null)	OG0002545	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0002546	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002547	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2
(null)	OG0002548	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1
(null)	OG0002549	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0
(null)	OG0002550	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
(null)	OG0002551	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0002552	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1
(null)	OG0002553	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
(null)	OG0002554	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0
(null)	OG0002555	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002556	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0002557	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002558	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0002559	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0002560	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002561	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
(null)	OG0002562	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002563	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002564	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0002565	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
(null)	OG0002566	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1
(null)	OG0002567	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	OG0002568	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002569	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0
(null)	OG0002570	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
(null)	OG0002571	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	OG0002572	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0002573	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0002574	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
(null)	OG0002575	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	OG0002576	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002577	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002578	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
(null)	OG0002579	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	OG0002580	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0002581	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0
(null)	OG0002582	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002583	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002584	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002585	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
(null)	OG0002586	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
(null)	OG0002587	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
(null)	OG0002588	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002589	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002590	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002591	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002592	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
(null)	OG0002593	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002594	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0002595	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002596	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002597	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002598	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002599	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002600	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002601	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002602	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0002603	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
(null)	OG0002604	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002605	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002606	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002607	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002608	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0002609	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
(null)	OG0002610	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002611	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0002612	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0002613	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002614	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002615	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002616	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
(null)	OG0002617	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002618	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0002619	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002620	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002621	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002622	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002623	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002624	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0002625	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002626	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002627	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	OG0002628	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
(null)	OG0002629	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0002630	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002631	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
(null)	OG0002632	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002633	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002634	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
(null)	OG0002635	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0002636	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
(null)	OG0002637	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	OG0002638	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
(null)	OG0002639	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002640	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002641	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002642	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002643	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002644	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
(null)	OG0002645	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0002646	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002647	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002648	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002649	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0002650	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002651	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002652	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002653	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0002654	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002655	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	OG0002656	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0002657	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002658	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002659	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002660	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002661	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002662	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
(null)	OG0002663	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002664	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002665	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002666	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002667	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
(null)	OG0002668	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0002669	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
(null)	OG0002670	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
(null)	OG0002671	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
(null)	OG0002672	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002673	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
(null)	OG0002674	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002675	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
(null)	OG0002676	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
(null)	OG0002677	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002678	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	OG0002679	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
(null)	OG0002680	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002681	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
(null)	OG0002682	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002683	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002684	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002685	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
(null)	OG0002686	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002687	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
(null)	OG0002688	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002689	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
(null)	OG0002690	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
(null)	OG0002691	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
(null)	OG0002692	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002693	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002694	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
(null)	OG0002695	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002696	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002697	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002698	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002699	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	OG0002700	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
(null)	OG0002701	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002702	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0002703	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	OG0002704	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0002705	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002706	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0002707	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002708	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002709	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
(null)	OG0002710	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002711	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002712	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002713	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0002714	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
(null)	OG0002715	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002716	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0002717	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0002718	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0002719	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002720	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
(null)	OG0002721	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
(null)	OG0002722	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002723	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0002724	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002725	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002726	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002727	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0002728	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
(null)	OG0002729	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
